,name,H,e,a
743193,K17U02Q,25.7,0.6144445,1.9404912
743197,K17U02U,26.4,0.5247064,1.8111727
743198,K17U02Y,18.2,0.0848328,1.921112
743204,K17U03E,25.5,0.6125755,1.9611131000000002
743207,K17U03H,22.3,0.6461996999999999,1.8045362
743208,K17U03J,23.8,0.6243095000000001,1.8592118000000002
743209,K17U03K,27.4,0.588594,1.9834779999999999
743214,K17U03X,18.0,0.0534795,1.9056601000000002
743216,K17U04D,18.0,0.0732155,1.8547731
743230,K17U04W,22.4,0.3818915,1.8240768
743235,K17U05B,21.8,0.32700640000000003,1.8873131
743246,K17U05N,27.6,0.4497710999999999,1.8061231
743247,K17U05O,26.9,0.5633071999999999,1.9344933000000002
743257,K17U05Y,18.8,0.5221844,1.8699241000000002
743265,K17U06G,25.3,0.4416001,1.8376863
743267,K17U06J,26.6,0.4986196,1.7922206000000003
743277,K17U07A,19.7,0.09488710000000002,1.7904308
743278,K17U07B,19.2,0.017381900000000002,1.9013733
743279,K17U07C,18.8,0.0706725,1.8722835
743280,K17U07G,18.8,0.1347583,1.8700389
743282,K17U07K,24.5,0.49066329999999997,1.7867453000000002
743308,K17U08L,28.1,0.5058252999999999,1.9251331000000003
743421,K17U18H,18.3,0.11305789999999999,1.9136389999999999
743424,K17U18R,19.3,0.0869323,1.8774343
743451,K17U20Q,19.2,0.05617280000000001,1.8460733
743552,K17U30U,18.5,0.1343986,1.9559693
743678,K17U43E,24.0,0.5120766,1.9874848999999999
743680,K17U43G,24.5,0.3852302,1.7960871999999999
743690,K17U43R,18.5,0.0324754,1.9999993000000003
743691,K17U43S,18.2,0.044546499999999996,1.9190313
743695,K17U43Z,18.0,0.0413491,1.9106832999999999
743696,K17U44A,18.5,0.0955565,1.9159685000000002
743697,K17U44F,18.4,0.062734,1.8888243000000002
743698,K17U44G,17.9,0.09403289999999999,1.9315419999999999
743710,K17U44Y,20.0,0.36330070000000003,1.8977462
743711,K17U44Z,22.3,0.6927791,1.9847976999999999
743716,K17U45F,17.8,0.0509996,1.9146136000000002
743747,K17U50Z,18.6,0.1111401,1.9092272000000001
743750,K17U51H,19.2,0.0953963,1.8250668
743751,K17U51J,18.4,0.061492399999999996,1.9251125
743752,K17U51K,18.6,0.189641,1.9326945
743755,K17U51P,23.4,0.370357,1.9854863
743756,K17U51Q,20.6,0.4842401,1.8558486
743757,K17U51R,22.5,0.49483649999999996,1.8000549
743758,K17U51S,18.3,0.052593499999999994,1.9175483
743759,K17U51T,19.0,0.06843339999999999,1.8907205000000002
743766,K17U52F,20.9,0.3035041,1.8584909
743772,K17V00C,23.2,0.4486668,1.8083681
743784,K17V00V,20.4,0.5407122,1.8083744
743787,K17V00Z,19.6,0.1121365,1.8044871999999998
743790,K17V01E,17.7,0.08865039999999999,1.8866541000000001
743796,K17V01N,18.3,0.087934,1.9023819
743797,K17V01O,18.5,0.1069349,1.8314686000000002
743799,K17V01T,18.6,0.0703296,1.8400261999999998
743800,K17V01U,18.0,0.112545,1.8527126
743803,K17V01X,20.1,0.5266499,1.9456202
743813,K17V02K,21.6,0.293889,1.8044904
743827,K17V03K,18.6,0.10062660000000001,1.9444785
743908,K17V12P,18.1,0.0802335,1.8967
743909,K17V12Q,19.0,0.12192639999999999,1.8171731
743913,K17V12U,27.1,0.5266943000000001,1.9405366000000002
743916,K17V12Y,18.6,0.0460951,1.8504643
743924,K17V13H,27.2,0.4827874,1.9793848000000003
743927,K17V13L,24.7,0.5558546999999999,1.9495301999999999
743950,K17V14R,25.7,0.4778854,1.9920627
743958,K17V14Z,25.1,0.5063557,1.9303043000000002
743959,K17V15A,25.1,0.49208900000000005,1.9733431000000001
743962,K17V15D,25.8,0.44102420000000003,1.8357459999999999
743967,K17V15L,21.2,0.5228566,1.8893128000000001
743970,K17V15O,19.6,0.4801253,1.8893058
743977,K17V16F,19.5,0.0943953,1.9478918
743989,K17V17Q,18.4,0.0724619,1.9225624
744085,K17V27U,19.3,0.06343919999999999,1.9702518
744103,K17V29M,19.7,0.1439547,1.8933984000000001
744143,K17V34C,18.5,0.10524160000000002,1.9438596999999997
744150,K17W00A,18.8,0.15139879999999997,1.873614
744155,K17W00H,19.6,0.2671935,1.9363169999999998
744156,K17W00J,19.7,0.11963299999999999,1.7868421
744157,K17W00L,19.0,0.1254205,1.8703041
744165,K17W00W,21.1,0.6026745,1.8801227999999999
744180,K17W01N,24.0,0.5955406,1.9386888
744186,K17W01T,24.9,0.5125472,1.9588987
744190,K17W02A,18.1,0.027831599999999998,1.8420453
744221,K17W04H,18.7,0.09820980000000001,1.9135552
744271,K17W11Q,19.1,0.1438541,1.846634
744273,K17W11S,18.0,0.0556944,1.9251143
744276,K17W12B,18.4,0.038767800000000005,1.9209201
744278,K17W12K,18.5,0.0772063,1.8714711
744282,K17W12Q,25.3,0.5322110999999999,1.9499845
744283,K17W12R,22.1,0.4796869000000001,1.8225764
744284,K17W12S,23.2,0.44540509999999994,1.9138037
744285,K17W12T,27.1,0.5834732,1.9230055
744299,K17W13H,26.7,0.5439784000000001,1.8880514
744302,K17W13L,24.2,0.45241640000000005,1.8767214
744317,K17W14A,27.4,0.6193004,1.9825911
744342,K17W15J,22.5,0.3121265,1.8047339
744351,K17W15T,18.5,0.122155,1.9265651000000001
744354,K17W15Y,18.6,0.08048480000000001,1.8213046000000002
744370,K17W16R,18.7,0.0908921,1.97965
744412,K17W20B,18.5,0.0607557,1.982358
744448,K17W24A,18.6,0.1061751,1.930743
744451,K17W24E,18.1,0.0863438,1.9455968000000001
744453,K17W24H,19.1,0.09908910000000001,1.8721987
744457,K17W24N,19.0,0.1017788,1.9606733
744462,K17W24V,18.5,0.0788059,1.8698413
744491,K17W28B,26.2,0.5983785,1.8839035
744492,K17W28C,24.5,0.5460547,1.9599178
744503,K17W28O,22.5,0.4502882,1.849573
744509,K17W28U,20.2,0.2059848,1.9407671000000002
744513,K17W28Z,20.8,0.4036298,1.9239843
744531,K17X00H,17.8,0.1145642,1.9595113000000002
744534,K17X00L,17.8,0.10320739999999999,1.9155335999999998
744535,K17X00M,18.4,0.1438635,1.8572265
744536,K17X00Q,18.2,0.0665445,1.873189
744544,K17X01B,22.0,0.4077373,1.8179330000000002
744545,K17X01C,20.5,0.2987028,1.7852412
744549,K17X01G,24.8,0.5172842000000001,1.8541617
744552,K17X01K,25.2,0.5634107,1.9863464
744556,K17X01V,19.2,0.0718489,1.7989455
744561,K17X02D,23.5,0.5634541000000001,1.9531072
744563,K17X02F,23.7,0.48149359999999997,1.8580197
744566,K17X02J,24.4,0.45010029999999995,1.9731256999999998
744568,K17X02L,21.3,0.6635293999999999,1.9927767
744582,K17X02Z,27.3,0.4929942,1.9078723000000002
744730,K17X20T,18.2,0.091436,1.8674721
744743,K17X22O,19.5,0.0640177,1.9036680000000001
744814,K17X31V,19.4,0.1030278,1.8072366000000002
744822,K17X32V,18.9,0.09913989999999999,1.9202046999999998
744851,K17X36O,17.8,0.027854900000000002,1.9783585
744945,K17X47P,19.0,0.0354655,1.8548673
744985,K17X52K,18.5,0.10894589999999998,1.9853843
745012,K17X54X,19.1,0.041959699999999996,1.8816203999999999
745027,K17X56E,18.7,0.0903528,1.9227891
745072,K17X60N,25.6,0.48136179999999995,1.9050873
745076,K17X60R,24.7,0.4521202,1.8266212
745097,K17X61U,26.3,0.5579046999999999,1.8813348
745103,K17X62A,26.4,0.45942829999999996,1.8759328999999998
745107,K17X62E,20.0,0.7877898,1.8228134999999999
745118,K17X63A,19.2,0.20934339999999999,1.9975957999999998
745123,K17X63H,18.2,0.0556023,1.9379955000000002
745124,K17X63J,18.0,0.0809233,1.872553
745128,K17Y00F,18.1,0.1554644,1.900873
745129,K17Y00G,18.0,0.0807717,1.8938337
745144,K17Y01H,21.2,0.5239347,1.8087773999999999
745150,K17Y01O,23.2,0.5591286,1.9634616000000003
745155,K17Y01T,24.8,0.6982013000000001,1.9449903000000002
745172,K17Y03D,18.3,0.048232699999999996,1.8600383000000003
745191,K17Y04R,24.4,0.4542625,1.8488554
745210,K17Y05O,26.1,0.4588021,1.8007666000000002
745213,K17Y05T,19.0,0.41918190000000005,1.7958205000000003
745220,K17Y06A,23.2,0.44116099999999997,1.8875616000000002
745223,K17Y06D,17.8,0.039785900000000006,1.9112164
745226,K17Y06K,18.4,0.0757239,1.8840956000000002
745229,K17Y06N,19.9,0.7642654999999999,1.9462674
745232,K17Y06Q,28.0,0.537441,1.8641183000000001
745233,K17Y06W,18.4,0.0586249,1.9030376
745236,K17Y06Z,17.8,0.08303719999999999,1.9780528999999998
745238,K17Y07B,22.8,0.6215503000000001,1.9855926
745241,K17Y07E,28.5,0.6671515,1.7973036
745247,K17Y07P,18.5,0.10006210000000001,1.8590785
745248,K17Y07Q,18.4,0.0665534,1.8644953999999998
745249,K17Y07R,17.6,0.07633229999999999,1.9632691999999998
745251,K17Y07T,18.6,0.596845,1.9392376
745260,K17Y08F,25.8,0.4955773,1.9203578000000001
745261,K17Y08H,20.3,0.2915222,1.9808418999999997
745262,K17Y08J,18.0,0.065111,1.924612
745266,K17Y08P,20.2,0.38775490000000007,1.9287473999999998
745282,K17Y09W,19.3,0.0831435,1.8724331000000003
745353,K18A00D,18.4,0.061638099999999994,1.9115852
745354,K18A00E,19.0,0.1867155,1.8581031000000003
745359,K18A00L,18.1,0.0579095,1.9207029999999998
745362,K18A00Q,18.3,0.05046919999999999,1.8808976000000002
745371,K18A01D,18.5,0.0605053,1.9512135
745374,K18A01J,18.6,0.1157241,1.8678976999999999
745375,K18A01L,18.2,0.0637835,1.921819
745379,K18A01W,19.3,0.062205899999999995,1.8411743999999999
745381,K18A02C,18.1,0.049293699999999996,1.9317818
745396,K18A02T,27.7,0.47845190000000004,1.8692996
745397,K18A02U,27.4,0.4739003,1.8227087
745399,K18A02X,18.7,0.086194,1.8826675
745428,K18A04N,18.4,0.09048400000000001,1.9929746
745496,K18A11M,18.2,0.0309993,1.8547333
745497,K18A11N,19.5,0.0634189,1.8905391
745514,K18A12K,25.2,0.7097809,1.9261544999999998
745524,K18A13F,21.5,0.434488,1.8833818
745533,K18A14B,18.2,0.053357299999999996,1.9632681
745543,K18A15E,19.0,0.079803,1.9857697
745559,K18A16O,18.4,0.1258616,1.8760088
745564,K18A17J,18.2,0.10960519999999999,1.9136654999999998
745573,K18A18O,21.2,0.3143351,1.8041766
745586,K18B00F,17.9,0.0249584,1.877188
745587,K18B00G,17.6,0.09121649999999999,1.8645261000000002
745589,K18B00N,18.1,0.0841235,1.8743281000000003
745592,K18B00R,22.9,0.45049449999999996,1.9300941999999999
745599,K18B00Y,18.5,0.17012560000000002,1.9151967
745603,K18B01D,18.0,0.08493869999999999,1.8424095
745604,K18B01G,25.5,0.4735178,1.9060582
745606,K18B01J,25.0,0.6487310000000001,1.8992518
745628,K18B02P,18.2,0.0928387,1.8616012
745638,K18B03B,25.7,0.6061333000000001,1.8536581
745641,K18B03E,24.9,0.4475678,1.969309
745647,K18B03L,20.1,0.4579928,1.948379
745653,K18B03S,18.2,0.1454047,1.9068468
745655,K18B04A,18.0,0.0416653,1.9272156000000003
745656,K18B04L,19.1,0.2593924,1.8534618999999999
745659,K18B04T,18.4,0.0632863,1.9239645
745660,K18B04W,18.9,0.08464479999999999,1.9663646000000001
745661,K18B04X,19.4,0.09725489999999999,1.8720415000000001
745679,K18B05Q,27.3,0.5073386999999999,1.8898689999999998
745680,K18B05T,18.9,0.0541867,1.8622375
745687,K18B06A,19.1,0.08567469999999999,1.8992474999999998
745690,K18B06E,24.5,0.5513206,1.8721004
745701,K18B06Q,27.5,0.5237537,1.9449131000000002
745706,K18B06X,18.7,0.09033680000000001,1.8180076
745711,K18B07D,19.7,0.0826018,1.8330909
745712,K18B07G,18.5,0.12300699999999999,1.8872547
745754,K18B10M,17.7,0.122637,1.8976491999999998
745777,K18C00F,18.1,0.0668039,1.9213012999999999
745778,K18C00G,17.7,0.0608962,1.9168064999999999
745780,K18C00J,23.5,0.5784148,1.8471537
745781,K18C00K,26.5,0.5773921,1.8308388
745784,K18C00N,26.4,0.6625954000000001,1.8286787
745786,K18C00P,17.7,0.0709071,1.9197541
745799,K18C01G,17.9,0.0706326,1.8721330000000003
745800,K18C01H,18.8,0.07610850000000001,1.8739343999999998
745804,K18C01M,18.6,0.1141512,1.8906870999999998
745805,K18C01N,18.5,0.0392214,1.8762444
745806,K18C01P,17.8,0.10284839999999999,1.8581131999999998
745811,K18C01U,20.9,0.5660655,1.9123206999999998
745819,K18C02C,24.5,0.4900291,1.9234885
745822,K18C02F,28.0,0.5060785,1.8385817999999998
745830,K18C02O,19.4,0.683211,1.8797423999999998
745843,K18C03B,23.0,0.6337443,1.8056941000000002
745844,K18C03C,26.7,0.5106691,1.8507296000000002
745848,K18C03G,25.8,0.4688125,1.9335644
745853,K18C03S,24.7,0.4149151,1.8821412
745863,K18C04K,18.6,0.049965800000000005,1.8952741999999998
745897,K18C06J,18.3,0.06941760000000001,1.8916129000000002
745903,K18C06T,18.5,0.11069000000000001,1.9521974999999998
745915,K18C07H,18.0,0.0325171,1.9107459
745923,K18C07R,17.9,0.08671960000000001,1.961166
745932,K18C08C,18.2,0.11889769999999998,1.9316185000000001
745954,K18C09F,18.1,0.1106174,1.8826343
745970,K18C09Z,19.5,0.11913879999999999,1.8460408
746013,K18C13H,19.4,0.1003554,1.8262518
746014,K18C13J,18.3,0.0756078,1.870607
746015,K18C13M,19.7,0.2565589,1.9531365
746036,K18C14Q,19.0,0.0456616,1.8632210999999999
746039,K18C14V,18.6,0.17536,1.8453626
746040,K18C14Y,22.2,0.463471,1.7969988000000001
746051,K18C16K,18.1,0.1061861,1.9038807
746055,K18D00D,18.3,0.11818599999999999,1.8579343000000001
746082,K18D01O,18.7,0.0872545,1.9376808999999997
746089,K18D01W,26.8,0.5583705,1.9975378000000001
746094,K18D02B,22.1,0.4335818,1.9253928
746095,K18D02C,26.8,0.5083985,1.9270287
746097,K18D02E,21.8,0.4230657,1.8141709
746103,K18D03K,20.5,0.4155451,1.9873535
746104,K18D03U,18.2,0.1157869,1.8822581999999999
746113,K18D04D,20.3,0.40736350000000005,1.781063
746124,K18E00D,18.2,0.12384780000000001,1.9505512999999999
746133,K18E00P,19.4,0.0202327,1.8593568999999999
746134,K18E00S,18.5,0.13487000000000002,1.8710035
746136,K18E00U,18.5,0.1405146,1.9061081000000002
746137,K18E00V,18.7,0.0184046,1.8444293
746147,K18E01H,18.2,0.10420209999999999,1.9248207999999998
746149,K18E01M,18.5,0.091224,1.8555686999999998
746150,K18E01N,19.0,0.2488255,1.8271183000000002
746152,K18E01P,18.6,0.8256184999999999,1.9428908999999999
746158,K18E01V,25.4,0.512566,1.7846391
746160,K18E01X,26.0,0.4734049,1.8784363999999998
746162,K18E02C,19.1,0.0809617,1.8241238000000002
746163,K18E02G,18.8,0.0787754,1.9059214
746169,K18E02O,18.9,0.0670284,1.8615519
746170,K18E02P,18.3,0.0997746,1.8707513999999998
746178,K18E02Z,26.6,0.5106617999999999,1.9518707999999998
746184,K18E03M,18.3,0.0818972,1.915723
746185,K18E03O,18.9,0.12849839999999998,1.8418212999999999
746186,K18E03P,18.7,0.089247,1.9184061999999997
746191,K18E03V,27.2,0.5134344,1.9111706999999998
746209,K18E04R,22.2,0.4648952,1.9024843999999996
746214,K18E05J,18.2,0.054918299999999996,1.8945538
746219,K18E06A,18.0,0.0489999,1.8996043999999999
746223,K18E06Q,17.9,0.06205,1.9696075000000002
746236,K18E09C,24.1,0.47566729999999996,1.9181537
746239,K18E09G,19.6,0.0802738,1.9042016
746253,K18F00F,18.4,0.08610160000000001,1.8868047
746256,K18F00J,18.2,0.0961365,1.9203556
746258,K18F00S,18.6,0.0649174,1.9095127
746263,K18F00X,18.0,0.09686139999999999,1.9245961999999999
746269,K18F01F,23.6,0.3863371,1.8970221
746287,K18F02E,22.8,0.4284378,1.7848519
746304,K18F03C,27.5,0.5632067,1.8392342000000002
746311,K18F03N,25.7,0.49284700000000004,1.9763408
746314,K18F03Q,28.6,0.5108369,1.8333968999999997
746316,K18F03S,21.4,0.4860808,1.8813289
746336,K18F04R,18.7,0.0693693,1.8980917000000002
746341,K18F04Y,23.6,0.4370528,1.7805576
746426,K18F20T,18.6,0.0901247,1.9481153999999998
746482,K18F29J,22.7,0.48742129999999995,1.923254
746483,K18F29K,19.6,0.6792593000000001,1.8450265
746487,K18G00A,20.4,0.45446440000000005,1.8105776999999998
746505,K18G00X,23.9,0.4951539000000001,1.9466207999999998
746508,K18G01C,18.3,0.07143089999999999,1.9067546000000002
746513,K18G01J,20.8,0.5512683,1.8046488
746516,K18G01M,24.7,0.6543734999999999,1.8272564999999998
746528,K18G01Z,24.7,0.492809,1.9893874
746534,K18G02F,25.3,0.5044422000000001,1.9986767
746545,K18G02R,22.5,0.47629440000000006,1.7999459
746546,K18G02S,24.9,0.5630861,1.9173272000000001
746549,K18G02Z,18.1,0.1187443,1.7885193
746550,K18G03A,18.2,0.0993907,1.9094436999999997
746551,K18G03B,18.8,0.0827495,1.9013925999999999
746552,K18G03C,18.7,0.1204496,1.7933741
746553,K18G03D,24.3,0.4752675,1.9410243000000003
746554,K18G03E,23.8,0.8270894,1.8270133999999998
746559,K18G03V,23.3,0.5098354,1.7954294999999998
746574,K18G04L,22.0,0.6871334,1.8435807
746583,K18G04V,18.1,0.07635399999999999,1.9637906000000003
746593,K18G05G,19.8,0.9445876,1.9865616000000001
746594,K18G05H,25.2,0.5520574,1.8971196
746601,K18G05S,25.5,0.5156736,1.9020093
746637,K18G08F,18.8,0.1308781,1.8727092
746682,K18H00D,27.3,0.47681540000000006,1.9378247
746684,K18H00G,19.0,0.174171,1.9481806000000002
746693,K18H00Q,21.5,0.5790922,1.8127144
746696,K18H00T,26.9,0.47723329999999997,1.9284689
746700,K18H00Y,18.0,0.048768,1.9196866000000001
746703,K18H01C,26.7,0.5788005999999999,1.7991338
746704,K18H01D,27.4,0.5025811,1.9054616000000002
746711,K18H01Q,24.4,0.4627607,1.9689466
746712,K18H01R,24.2,0.6066113000000001,1.9099317999999998
746715,K18H01U,22.1,0.6510465,1.9057721
746723,K18H02F,26.2,0.43944759999999994,1.8391683
746734,K18H02V,20.6,0.5212385,1.9060211999999999
746752,K18J00J,24.2,0.5568525,1.9479116
746753,K18J00K,23.2,0.5201264,1.9067965
746755,K18J00M,23.8,0.5588831999999999,1.9510906000000003
746761,K18J00S,18.8,0.1113096,1.8310519
746762,K18J00U,17.9,0.07476100000000001,1.8992164
746766,K18J00Z,27.1,0.5508528,1.8770301999999999
746768,K18J01D,18.1,0.0793444,1.8656521000000001
746774,K18J01K,24.4,0.4594443,1.8107484
746790,K18J02D,18.9,0.882368,1.8230016
746793,K18J02G,23.9,0.46511720000000006,1.9000175
746804,K18J02W,18.0,0.1017021,1.8889218
746805,K18J02X,18.0,0.0563751,1.9091078999999997
746811,K18J03D,18.8,0.0797576,1.8828093999999997
746812,K18J03E,17.9,0.0782158,1.9274838
746831,K18J04G,18.6,0.0984276,1.8609807
746846,K18K00A,18.8,0.1130733,1.8256289
746848,K18K00D,18.5,0.0713985,1.8344893
746849,K18K00E,19.1,0.05670549999999999,1.8968705000000001
746850,K18K00G,18.1,0.2535805,1.8468216
746859,K18K00Q,27.5,0.4759255,1.9662363
746863,K18K00U,26.4,0.47691320000000004,1.9078191000000002
746901,K18K02Q,18.8,0.0948557,1.8915028999999999
746910,K18K02Z,18.6,0.0431327,1.8263835
746941,K18L00U,19.4,0.0992798,1.8697948
746942,K18L00V,18.8,0.203476,1.8560472
746946,K18L01D,26.2,0.5130969,1.8616946
746948,K18L01F,24.5,0.5766743000000001,1.9704343999999998
746965,K18L02N,23.2,0.46562020000000004,1.8401249
746974,K18L03A,17.8,0.1137789,1.9732433
746979,K18L03H,18.7,0.22759539999999998,1.8373386999999999
746981,K18L03M,18.7,0.1279805,1.8960897
746990,K18L03W,26.0,0.4608447,1.8349466
746996,K18L04K,17.5,0.1365484,1.9446883000000001
747003,K18L05E,18.9,0.09705939999999999,1.8804783999999999
747007,K18L05J,20.8,0.40712990000000004,1.9936502
747009,K18L05L,22.9,0.5628484,1.9562392
747017,K18L05T,24.9,0.6430818,1.7882251
747027,K18L06F,18.2,0.0761697,1.9593578999999999
747028,K18L06H,18.7,0.0856725,1.8824918000000002
747029,K18L06J,18.3,0.13311320000000001,1.9369465
747030,K18L06K,19.0,0.066848,1.8649074
747034,K18L06O,20.4,0.45891190000000004,1.9084236
747036,K18L06Q,20.4,0.29946880000000003,1.8393792000000002
747037,K18L06R,20.5,0.34622420000000004,1.9228006999999998
747068,K18L09U,18.3,0.04624980000000001,1.935456
747099,K18L15Q,20.8,0.45014390000000004,1.8091136000000003
747105,K18L15X,20.5,0.400509,1.9615377
747131,K18M04J,19.4,0.0730952,1.8873228
747160,K18M06D,18.2,0.059866300000000004,1.8386521
747168,K18M06T,26.1,0.4369241,1.8390014
747172,K18M06X,24.8,0.47938050000000004,1.9759598999999999
747204,K18N00H,24.7,0.5198962,1.8898101000000003
747207,K18N00L,25.4,0.44904859999999996,1.8262255
747209,K18N00N,20.3,0.3144882,1.8578959
747211,K18N00R,21.9,0.43079490000000004,1.8019116999999998
747219,K18N00Z,18.4,0.0919079,1.9180833
747221,K18N01E,23.4,0.5728293000000001,1.9448542000000002
747226,K18N01N,22.4,0.4654124,1.8560206999999997
747235,K18N01W,25.3,0.46616359999999996,1.9423076000000001
747237,K18N01Y,19.5,0.15601589999999999,1.8712715
747245,K18N02L,18.7,0.1385606,1.8746685
747254,K18N03F,18.4,0.11334649999999999,1.9125330000000003
747259,K18N03P,19.7,0.4457536,1.8289506999999998
747278,K18N04L,24.2,0.54443,1.9224002
747282,K18N04P,17.6,0.2168746,1.9253182
747292,K18N05Q,18.6,0.09225739999999999,1.9170193
747305,K18N07Q,19.0,0.07176030000000001,1.8993275
747312,K18N09L,18.9,0.10787269999999999,1.9755833999999999
747328,K18N12N,18.2,0.08026389999999999,1.8351021
747395,K18P07T,23.7,0.44735779999999997,1.9076703000000002
747410,K18P09B,20.4,0.319431,1.8459773999999998
747417,K18P09J,22.4,0.4832326,1.9827209
747418,K18P09K,25.3,0.4732001,1.8569406000000002
747425,K18P09R,24.3,0.5445779000000001,1.8062033
747428,K18P10B,19.1,0.11148820000000001,1.9142276000000003
747433,K18P10M,27.0,0.4273402,1.780961
747440,K18P10T,21.3,0.35340770000000005,1.8168745
747441,K18P10U,22.1,0.4249277,1.9959877000000001
747471,K18P17R,18.5,0.09899889999999999,1.9569863999999997
747477,K18P19X,19.5,0.36243109999999995,1.9943892
747489,K18P20M,26.3,0.5088335,1.9910327
747495,K18P21E,20.7,0.3294344,1.8915126
747496,K18P21F,21.9,0.361186,1.9969727
747498,K18P21H,24.1,0.651113,1.9033642
747524,K18P22O,23.0,0.44826579999999994,1.7955848
747526,K18P22S,18.2,0.10650610000000002,1.9798668999999998
747531,K18P23G,18.6,0.0888323,1.8700755
747550,K18P24K,21.9,0.6627564,1.9426902
747580,K18Q00D,19.0,0.1006505,1.8715696
747582,K18Q00F,18.7,0.0660493,1.9151151000000002
747583,K18Q00G,18.7,0.10976480000000001,1.8792055
747590,K18Q00S,26.3,0.48013279999999997,1.8173004000000001
747592,K18Q00U,23.4,0.3617408,1.8268931000000002
747610,K18Q01Q,23.2,0.409233,1.9004282
747613,K18Q01U,22.8,0.5429354000000001,1.8817671999999999
747653,K18R00A,26.7,0.46344529999999995,1.8826362
747654,K18R00B,21.8,0.7320471,1.948769
747660,K18R00J,17.8,0.1706556,1.9931371
747662,K18R00L,19.8,0.41100410000000004,1.8584253000000002
747665,K18R00O,26.0,0.4427398,1.8166158
747669,K18R00S,30.0,0.6210640000000001,1.9522755
747682,K18R01N,25.4,0.5021178,1.8273866
747694,K18R01Z,23.7,0.4516969,1.8679337
747717,K18R03C,24.7,0.5189007000000001,1.920202
747734,K18R03W,22.5,0.5871854000000001,1.8480751
747766,K18R05L,19.0,0.07353739999999999,1.8297433
747773,K18R05T,26.1,0.5112267,1.9626808
747781,K18R06B,25.8,0.5517221999999999,1.7801342
